# ERC-20 INACTIVITY denylist — (chain_id, address) pairs pruned for being dead.
# Generated from a 30-day Alchemy transfer screen + provenance triage
# (tools/scan_erc20_alchemy_activity.py -> tools/triage_erc20_activity.py).
# These are NOT scams (unlike erc20_impersonator_denylist.txt) — they are
# tokens with 0 transfers in the window and low provenance (Li.Fi/db-only or
# a single curated DEX list), carrying no blue-chip ticker and not CoinGecko-
# listed. Re-evaluable: a token reviving could justify removing its line.
# Format: <chain_id> <address>  # <tier> <symbol> <reason>
137 0xFC77cC32e570bAeC16f69DDed556a35811b5A6ce  # SAFE_DROP STSW 0 transfers; low provenance (lifi)
137 0xfc9Fa9771145fbB98D15C8c2cc94B837a56D554C  # SAFE_DROP SLING 0 transfers; low provenance (lifi)
137 0xfD0577C4707367ff9B637F219388919d3Be37592  # SAFE_DROP GNSx 0 transfers; low provenance (lifi)
137 0xfD39C9Bb69Cc3bD57959284aCF855AE65d06f8CF  # SAFE_DROP TRUtru 0 transfers; low provenance (lifi)
137 0xFd55e4a6767fF7FfC0b8105262A8cDAabE7FBF3F  # SAFE_DROP PPY 0 transfers; low provenance (lifi)
137 0xfdA25D931258Df948ffecb66b5518299Df6527C4  # SAFE_DROP idleWETHYield 0 transfers; low provenance (lifi)
137 0xFdCa15bd55F350a36E63C47661914d80411d2C22  # REVIEW TAO 0 transfers; curated by lifi,uniswap
137 0xFDde616084427f0A231D0664a985E1F820E34693  # SAFE_DROP bDIGG 0 transfers; low provenance (lifi)
137 0xfE31a87c001c7B0FcDF4c480621222d4FE793364  # SAFE_DROP TOSHI 0 transfers; low provenance (lifi)
137 0xFE6A2342f7C5D234E8496dF12c468Be17e0c181F  # SAFE_DROP ISLA 0 transfers; low provenance (lifi)
137 0xFe7FF8b5dfbA93A9EaB7Aee447C3c72990052d93  # SAFE_DROP UBI 0 transfers; low provenance (lifi)
137 0xFEFF6c1643D38B13a198cfe1d76505701c380aF0  # SAFE_DROP DIP 0 transfers; low provenance (lifi)
137 0xFf1674D39dEf5d3840f4021FAD2c5D4F20520557  # SAFE_DROP OKSE 0 transfers; low provenance (lifi)
137 0xFFcd553464a00D7B30a48960611E5032f544700A  # SAFE_DROP GM 0 transfers; low provenance (lifi)
999 0x0028D5c95A9be5b59De344027d805EB73a193C87  # SAFE_DROP rHYPE 0 transfers; low provenance (lifi)
999 0x00663650376f973dc652a2EE240c46ABFf6238Bc  # SAFE_DROP STEERAV7 0 transfers; low provenance (lifi)
999 0x007737C2cC7c9b9F8F23659c3885b7C03ABa6ff1  # SAFE_DROP tu 0 transfers; low provenance (lifi)
999 0x00ac542Cb232227642c0FDff5943A71f89A893CE  # SAFE_DROP veUS-voted (CL-USDH/ 0 transfers; low provenance (lifi)
999 0x011768F0D65438985690eDf6a898d34C289aA8aa  # SAFE_DROP Farming WHYPE-USDC 0 transfers; low provenance (lifi)
999 0x015e60a0B239214fdEAB9Ad21318B12c0d97c15D  # SAFE_DROP LVUSDC 0 transfers; low provenance (lifi)
999 0x017097F89C6319071F9dd067115e077773D68b1D  # SAFE_DROP brinkUSDT 0 transfers; low provenance (lifi)
999 0x0185E8e8B7FDf22638ecB2D781b3EA7E8AA2452a  # SAFE_DROP RING-V2 0 transfers; low provenance (lifi)
999 0x01c9dce02F1695d5a5E90f082F1AD5EDa256011A  # SAFE_DROP Farming USD0-THBILL 0 transfers; low provenance (lifi)
999 0x026D38a712c15174d7083cfC677a7e0EDE84d1bE  # SAFE_DROP veUS-voted (CL-SEDA/ 0 transfers; low provenance (lifi)
999 0x02a6c1789c3B4FDb1a7a3DfA39F90e5d3c94F4F9  # SAFE_DROP PMX 0 transfers; low provenance (lifi)
999 0x02Adf72d5D06a9C92136562Eb237C07696833a84  # SAFE_DROP SY-feUSDhl 0 transfers; low provenance (lifi)
999 0x03183Ce31b1656B72A55fa6056e287f50C35BbEB  # SAFE_DROP ACNX 0 transfers; low provenance (lifi)
999 0x03374eFbe672D4cBC93089DC9FAa6aA660D2DC98  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x034b15A049B1F55E9494edaB52bBbdB0C3f68294  # SAFE_DROP Money Making Machine 0 transfers; low provenance (lifi)
999 0x03944a2c5B9FEE78855F99d6830061c45e3A7Bcd  # SAFE_DROP GUSDH2 0 transfers; low provenance (lifi)
999 0x03b934525C69CcB7C8fE2a7ae4E1abef0BCF8888  # SAFE_DROP HYPED 0 transfers; low provenance (lifi)
999 0x03C728FBD02737ffaDa548851070c20C34eC6f38  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x053C784cD87B74f42e0c089f98643E79c1A3ff16  # SAFE_DROP CSCOX 0 transfers; low provenance (lifi)
999 0x0547A31aFD862Cb7c5C50740c8a413919c108477  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x0588e851ec0418d660BeE81230d6c678dAF21d46  # SAFE_DROP MDTX 0 transfers; low provenance (lifi)
999 0x064dBAb867c51b9C971f37522533B7D9e97Cc638  # SAFE_DROP univ 0 transfers; low provenance (lifi)
999 0x064Fe2BB8e5FcdB1B3213489a3972A21393000FC  # SAFE_DROP UETH-undefined-LBP 0 transfers; low provenance (lifi)
999 0x06bB3359F6E69f056Bc18E585699a58af3c7b4C0  # SAFE_DROP V2-UPUMP-WHYPE-LP 0 transfers; low provenance (lifi)
999 0x06d64e32bDDeD0102465aB76E0851677E892b949  # SAFE_DROP LAMINAR-V2 0 transfers; low provenance (lifi)
999 0x0777C84b2025E949B9486fd71f7a7e97c0765265  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x07a72Dd310f836ADc4Bd202278C8aDfe73577896  # SAFE_DROP Volatile - WHYPE/USD 0 transfers; low provenance (lifi)
999 0x07BC893b4743B0E823de309a46102513726FA46f  # SAFE_DROP purtet 0 transfers; low provenance (lifi)
999 0x0838E6a6FC8a456Beabffa7d16520a29a5514C5e  # SAFE_DROP YT-HYPED-6NOV2025 0 transfers; low provenance (lifi)
999 0x0843101B48CecE9838B85ad9cb2cFD2A5EdC2731  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x08cDA8631fb9F8F3B8bf8f3D3E5992999C11D362  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x096453ea66681ABdC1b40b550a56B0DdbF3e061c  # SAFE_DROP RSPS 0 transfers; low provenance (lifi)
999 0x096870B1A51Ef8987495F8Dc772e80c9451581AC  # SAFE_DROP Hyperstable USOL 0 transfers; low provenance (lifi)
999 0x0972cB7a19ce45AB36AA748F3214Cc476d6c5761  # SAFE_DROP aWHYPE-USDT 0 transfers; low provenance (lifi)
999 0x09b4e98dA09cCBF594A5501Dc6b5c36Dae273d6c  # SAFE_DROP PENDLE-LPT 0 transfers; low provenance (lifi)
999 0x09C02668c1dc02832227113f1f8198cE5234193C  # SAFE_DROP STEERAV38 0 transfers; low provenance (lifi)
999 0x0A1AD69bd2Cf51089A5129f10B8a8b0a655458DB  # SAFE_DROP pUETH 0 transfers; low provenance (lifi)
999 0x0A30dd024Acad66E9c17f23AEA8F71490a711626  # SAFE_DROP WHYPE-USD0 0 transfers; low provenance (lifi)
999 0x0A591a85cbB6d8c1C07DEAf2E3ff241b9ea698f7  # SAFE_DROP tri-stable 0 transfers; low provenance (lifi)
999 0x0BD183daf279809ee1AD8cF600004844f5220194  # SAFE_DROP test 0 transfers; low provenance (lifi)
999 0x0C00F31771b84E034d593d6aB1a83fbEf33FFa4A  # SAFE_DROP PLP-ERC20-22JAN2026 0 transfers; low provenance (lifi)
999 0x0c2Bb7bBe92d5af079C1cCe80D47785acbF5697D  # SAFE_DROP LFG 0 transfers; low provenance (lifi)
999 0x0C39aB0a82aA5224B22eeb15e2E1c66CEF0D58FF  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x0C9bfCE0D7Bf07142334D59ED9ff9AcB3f848e34  # SAFE_DROP PLP-wNLP-15JAN2026 0 transfers; low provenance (lifi)
999 0x0D5536aAB5f72B37385739De1a8401d364E39AaC  # SAFE_DROP hbUSDC 0 transfers; low provenance (lifi)
999 0x0d5bD1f80B75d09bA432d4b9EFfF2450f4B6d570  # SAFE_DROP YT-sw-dnHYPE(USD0)-2 0 transfers; low provenance (lifi)
999 0x0d63E652e3EBfD7c419F4Fb4E25bc695f117caeC  # SAFE_DROP stathyUSDC 0 transfers; low provenance (lifi)
999 0x0DBF6A09950ce4F60dda3DD92395dC39Ccf67E0D  # SAFE_DROP conhHYPEUSDHL 0 transfers; low provenance (lifi)
999 0x0E4Caf9aA2247CC5f3233Ed50b92F4aE113c98CE  # SAFE_DROP eqbPENDLE-LPT 0 transfers; low provenance (lifi)
999 0x0EF52cC751fE4e9261621521CEaCB8b0d46C228c  # SAFE_DROP V2-WHYPE-HDOG-LP 0 transfers; low provenance (lifi)
999 0x0F2cd1ed86F8200193383A41011F7d67E45A8888  # SAFE_DROP Aixbt 0 transfers; low provenance (lifi)
999 0x0fDC36800d999F031b12302CdD747913B1a857fF  # SAFE_DROP RGX 0 transfers; low provenance (lifi)
999 0x100602d36839A87371e869217E8628588b4F9b4c  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x10CdCC22806D482d6a4C5a40ae5fD75be5f5bBcE  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x1114BE96873FB8829543fFAFa9DD43429847400a  # SAFE_DROP HD-MKT-USDhl 0 transfers; low provenance (lifi)
999 0x114863936F10925C1eFa5b2c1aD47bd39de39dbb  # SAFE_DROP veUS-voted (CL-UPUMP 0 transfers; low provenance (lifi)
999 0x119629dC825ABA5CE07fdaB1857a38Ef262003E3  # SAFE_DROP TEST 0 transfers; low provenance (lifi)
999 0x11998005cCd8007d787D170b5Bc3B99c871554Ab  # SAFE_DROP Farming WHYPE-UBTC 0 transfers; low provenance (lifi)
999 0x11A689Ea718b0615BD55159dA5d886047dF8Ac79  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x11A8729501B9318aA6bEa5316353Dc5eB2378D80  # SAFE_DROP 50gtUSDT0-50mcHYPE 0 transfers; low provenance (lifi)
999 0x11D442A66d6c00a72B0C1f2A97dFbc65FAA4aa59  # SAFE_DROP veUS-voted (CL-USDH/ 0 transfers; low provenance (lifi)
999 0x1275c8E9F496d7C1c4BAd294BF481Bb32eA1DCc3  # SAFE_DROP TUSDC 0 transfers; low provenance (lifi)
999 0x12c3EADf46F81729ec2d32157c786B8F8Ee7928d  # SAFE_DROP SURF-WHYPE-LBP 0 transfers; low provenance (lifi)
999 0x12F8e2d9beB5c853C4b317d9A398Fc4511c9f3ec  # SAFE_DROP veUS-voted (CL-hbUSD 0 transfers; low provenance (lifi)
999 0x1312c0ffaAE068D5885F18d98abA60dEA781715B  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x1338ceAeA097EeB9a3B796c3512150257b8A6b5b  # SAFE_DROP STEERAV24 0 transfers; low provenance (lifi)
999 0x137C7F4eC614B41d76173BAEF9beB8d6205222ce  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x140E81f8C033c0705036e55bE2F2fbce43e4595C  # SAFE_DROP dgnHYPE++ 0 transfers; low provenance (lifi)
999 0x1472dC5b83beFcC9D323BC7bFFe2Be77b2257aaa  # SAFE_DROP rHYPE 0 transfers; low provenance (lifi)
999 0x14bD1DAC6b9D8FCF4B4d16102f1057012d74E647  # SAFE_DROP ETH2L 0 transfers; low provenance (lifi)
999 0x14f78903910F2160607CCb5E47817D1d14Dd9bA4  # SAFE_DROP LHLP 0 transfers; low provenance (lifi)
999 0x15059c599C16Fd8f70B633Ade165502D6402CD49  # SAFE_DROP LINX 0 transfers; low provenance (lifi)
999 0x1525Bc953C05b9b4557C443323B3c0F09064e249  # SAFE_DROP PENDLE-LPT 0 transfers; low provenance (lifi)
999 0x1587Fb8597a2aEbCEfddab2bB618e2Ed5064454E  # SAFE_DROP STEERAV10 0 transfers; low provenance (lifi)
999 0x15a1151ba33f20Cd941998c3abf30a9499F939f5  # SAFE_DROP Hyperstable XAUt0 0 transfers; low provenance (lifi)
999 0x15C9e21c4f697Bb3b3434a41A3e94c9b288b9D1e  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x1629a70aD94E21d9b064E1C9bF0FE92B15E2E61f  # SAFE_DROP vUSDC 0 transfers; low provenance (lifi)
999 0x167A6375DA1eFc4a5BE0f470E73eCEfd66245048  # SAFE_DROP UNHX 0 transfers; low provenance (lifi)
999 0x167d573aF30396815E9696D743E8128067C6b4ae  # SAFE_DROP HWHLP/USDE 0 transfers; low provenance (lifi)
999 0x16a9C065d05383D7e45824849B902331408d0dF6  # SAFE_DROP HWHLP/USDT0 0 transfers; low provenance (lifi)
999 0x16f1Ea946d8687a1cfe7105DbBe0238436a55365  # SAFE_DROP YT-hbHYPE(WHYPE)-202 0 transfers; low provenance (lifi)
999 0x1730b28C4Dff6E0b412D873c7Eb03A9FBBc90081  # SAFE_DROP KHYPE/WHYPE 0 transfers; low provenance (lifi)
999 0x179aE95C7C0a005092532E1cfAD8a9a9ec9A1b53  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x17AAE4368d6a4388EB44F20Be90773CD47F69a86  # SAFE_DROP HYBRA 0 transfers; low provenance (lifi)
999 0x17D8186Ed8F68059124190D147174D0f6697dc40  # SAFE_DROP MRKX 0 transfers; low provenance (lifi)
999 0x17E36783e845cf721B489A26B946d927e9FEDf7a  # SAFE_DROP aUSDHL-USDT 0 transfers; low provenance (lifi)
999 0x17fF6b57837B059d0ec238A8D9685163fEa97B6b  # SAFE_DROP NINJA 0 transfers; low provenance (lifi)
999 0x18f3550c42e5E23C5d9767D8D1E78C0E67904BA7  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x190fb7749fbDE9f727D2551C396Bb846E7E52CE1  # SAFE_DROP DECNTRL Hype 0 transfers; low provenance (lifi)
999 0x19885b31EEb0B4f2392Ec654Cf270fd160f48888  # SAFE_DROP WICC 0 transfers; low provenance (lifi)
999 0x19c41EA77b34BbDEe61c3A87A75D1ABDA2ED0be4  # SAFE_DROP LLYX 0 transfers; low provenance (lifi)
999 0x1a4f911447aa978bFAA75cDdBf3e24d2a1a33bea  # SAFE_DROP V2-WHYPE-UETH-LP 0 transfers; low provenance (lifi)
999 0x1A77d9f5E760586172F8dc2cE0e6c5ef7C5d4678  # SAFE_DROP pUSDC 0 transfers; low provenance (lifi)
999 0x1Aad217B8F78dbA5E6693460e8470F8b1A3977f3  # SAFE_DROP STRCX 0 transfers; low provenance (lifi)
999 0x1AB32316D90a9fCDa42606f5413A89a1642c107B  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x1Ac765B5BEa23184802C7d2d497f7c33f1444A9e  # SAFE_DROP PFEX 0 transfers; low provenance (lifi)
999 0x1AD199BB0BA7E3D4638C160aFa28550f96955b2d  # SAFE_DROP PT-haHYPE(WHYPE)-202 0 transfers; low provenance (lifi)
999 0x1B074e390f72E1E6C54cBf95FC172AA11Fc62e18  # SAFE_DROP veUS-voted (CL-WHYPE 0 transfers; low provenance (lifi)
999 0x1B6f6CcE3E4DEe2bcd2Ee9D4181544e9c0B8892f  # SAFE_DROP testtesttest 0 transfers; low provenance (lifi)
999 0x1B7725a7758555031998b111BF8052222BC68888  # SAFE_DROP Kitty 0 transfers; low provenance (lifi)
999 0x1ba03AF962C99b36297e31f56B41bE31C37452d5  # SAFE_DROP eUPUMP-1 0 transfers; low provenance (lifi)
999 0x1c9854020388eA51b3F0A4E86695596362073BBd  # SAFE_DROP kHYPE-hlHype 0 transfers; low provenance (lifi)
999 0x1D3F7a57Abf144049baCC79b1e85E185DcD8414c  # SAFE_DROP MANA-V2 0 transfers; low provenance (lifi)
999 0x1d6E7e8b14aF35cB5e4141e680B493Aba0f7f92C  # SAFE_DROP THAW 0 transfers; low provenance (lifi)
999 0x1d78C45512c569Ad7487103D687F9A44df06bCDe  # SAFE_DROP SY-USDe 0 transfers; low provenance (lifi)
999 0x1DB4d9ACF891F51f1C155d18ae4A6668A4028888  # SAFE_DROP Luv 0 transfers; low provenance (lifi)
999 0x1dc93DF5D77B705c8c16527Ec800961f1A7B3413  # SAFE_DROP SPT-PT/IBT 0 transfers; low provenance (lifi)
999 0x1e20A45866c5cc18b950102dB46054118603d5cb  # SAFE_DROP PLP-xHYPE-26FEB2026 0 transfers; low provenance (lifi)
999 0x1E21A452a6F965bAF881Ff1e1b8a2E0724c57eAA  # SAFE_DROP svDFIL 0 transfers; low provenance (lifi)
999 0x1eAF088d501F10bE46b7FA12F6b350857B1Ff151  # SAFE_DROP PLP-ERC20-22JAN2026 0 transfers; low provenance (lifi)
999 0x1F170f59849Bf2E11A051E9dA1213D672bAa8748  # SAFE_DROP ISLAND 0 transfers; low provenance (lifi)
999 0x1f2153aC62270aE4aA28F0bC748c343fD30F703f  # SAFE_DROP Volatile - WHYPE/hyp 0 transfers; low provenance (lifi)
999 0x1F50FCd0Ce57b6fD8Faf884D68E3Affe2EcE307C  # SAFE_DROP TESTPM 0 transfers; low provenance (lifi)
999 0x1f8335d04398e0A56d450E541D94944e9FCD430f  # SAFE_DROP vUBTC 0 transfers; low provenance (lifi)
999 0x1ff49A3b81f5D1732f25A5928dcbB1991DeE5735  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x1FFe8Dc4899D03aA675aa063B6b8869fc003408C  # SAFE_DROP eqbPENDLE-LPT 0 transfers; low provenance (lifi)
999 0x202CE98993787588fa546b8ea84F8EBBc3b59FF1  # SAFE_DROP HD-MKT-LVGHYPE 0 transfers; low provenance (lifi)
999 0x20489136771DBb0f81c5ea47D1446150D5918C53  # SAFE_DROP conhHYPESTHYPE 0 transfers; low provenance (lifi)
999 0x207B3c21a33e5819d980bEb90c1e5953F912F550  # SAFE_DROP eWHYPE-1 0 transfers; low provenance (lifi)
999 0x2089DdA2F84274731Df3Be9f9608f6Ec8daD8888  # SAFE_DROP dont buy its test 0 transfers; low provenance (lifi)
999 0x20ceE2213385e29c114a8d738303b4A27D4aef58  # SAFE_DROP PLP-sKNTQ-28MAY2026 0 transfers; low provenance (lifi)
999 0x20ecF3936Df08556b62fD15a4E167ae99d73b957  # SAFE_DROP stathyUSDH 0 transfers; low provenance (lifi)
999 0x2100e0AFdA657099BDAcaf2ecb7DDc9f3688649F  # SAFE_DROP PT-sw-dnHYPE(USD0)-2 0 transfers; low provenance (lifi)
999 0x214151022C2a5E380aB80CdaC31f23Ae554a7345  # SAFE_DROP CRWDX 0 transfers; low provenance (lifi)
999 0x219289F5Af40e35D23beCA6aE193E3eD3a00Ad43  # SAFE_DROP WHALE 0 transfers; low provenance (lifi)
999 0x219A11Fb0043E5F076B466051732939Ef2FfCe61  # SAFE_DROP WHYPE/UETH 0 transfers; low provenance (lifi)
999 0x21cEd01331f4380bB46784aEa2fe8DeA6B341239  # SAFE_DROP TUSDC 0 transfers; low provenance (lifi)
999 0x2238be3CeeCfACF28e02D0959100F5Aa996B8888  # SAFE_DROP Tet 0 transfers; low provenance (lifi)
999 0x231e379f21eC6629E405d8871483153fc9778972  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x2363FD1235C1B6d3A5088DdF8dF3A0b3A30C5293  # SAFE_DROP VX 0 transfers; low provenance (lifi)
999 0x236aFd7E57a452C92cD1eEAA7a7Fe5D392D39CA3  # SAFE_DROP Karthikkyolo 0 transfers; low provenance (lifi)
999 0x2380F2673C640fB67E2d6B55B44C62F0E0e69DA9  # SAFE_DROP GLDX 0 transfers; low provenance (lifi)
999 0x239B9f6a2deC2b590987D8Ba3bCB4C887d738B22  # SAFE_DROP MSTR 0 transfers; low provenance (lifi)
999 0x23Bb6A7A3D585f998D0756efC5dD6599fF147D33  # SAFE_DROP PT-sUSDE-25SEP2025 0 transfers; low provenance (lifi)
999 0x23f3226B8f8c8397D4a9A746DD8062D9338B2aed  # SAFE_DROP LAMINAR-V2 0 transfers; low provenance (lifi)
999 0x2421176AeA0dEF263805a9C87F6c9d10147b8A93  # SAFE_DROP CATBALHYPE 0 transfers; low provenance (lifi)
999 0x245c995cD4383Fd9F28e1be75eaD76f78b6c089F  # SAFE_DROP YT-sw-cmETH(UETH)-20 0 transfers; low provenance (lifi)
999 0x24A93fb4D6509f40dbEC1E9c3eE5bc08C9BCeF8B  # SAFE_DROP V2-WHYPE-MOONA-LP 0 transfers; low provenance (lifi)
999 0x24AB1652370ff7486d17F6a612Eb886198671dDA  # SAFE_DROP Index-Weighted 0 transfers; low provenance (lifi)
999 0x24D797F23CEE77fDa1100fF24C90cAED3491d61F  # SAFE_DROP PT-TEST-SY-6SEP2025 0 transfers; low provenance (lifi)
999 0x24D7f46AA3F9D35736dE024d892E276794AAaC17  # SAFE_DROP TEST 0 transfers; low provenance (lifi)
999 0x254C490C75C021a043e0a5517f991e42BdA08888  # SAFE_DROP DADY 0 transfers; low provenance (lifi)
999 0x2558956B8cbD034c0412D8deD40E681466833009  # SAFE_DROP BLK 0 transfers; low provenance (lifi)
999 0x2564Af8ffa1f4B24892F8B5Cd91e99Fe8Afae560  # SAFE_DROP WSTHYPE/USDT0 0 transfers; low provenance (lifi)
999 0x257Da9bA98da9678F28f3d345221C8F94f26a1FA  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x25dAfD4f9D0C403EBf27b8649F17263ee8915BeE  # SAFE_DROP dodo 0 transfers; low provenance (lifi)
999 0x2617493c78297C3F5d7e807C07a5a8a7A0846739  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x26cE19153DB119BDF2bCF299503f7D419d4a6d4f  # SAFE_DROP LVUSDT 0 transfers; low provenance (lifi)
999 0x26F9f2F619e44f00AF9f04C98Da5Ef2394939715  # SAFE_DROP conhHYPELHYPE 0 transfers; low provenance (lifi)
999 0x274Ce9Cf6D9AE5e38E3f5E2f2E7aB44b10908a81  # SAFE_DROP UBTCUSD-PD 0 transfers; low provenance (lifi)
999 0x27542A8D608eE16322Fae739c46e6E6aE6d2828a  # SAFE_DROP SHEEP 0 transfers; low provenance (lifi)
999 0x2767870670A65913c3d877699bd72b0cec31b844  # SAFE_DROP haKHYPE_Test 0 transfers; low provenance (lifi)
999 0x278E31550A3708fb20A7A33bEd0CEcE79FE7ac00  # SAFE_DROP S-USDT-feUSD 0 transfers; low provenance (lifi)
999 0x282cB588099844Dc93C0B7bd6701298666Ee76bE  # SAFE_DROP HVAULT 0 transfers; low provenance (lifi)
999 0x284baacA9C265ce6E12d7862D7Df91DD53BbCa5d  # SAFE_DROP veUS-voted (CL-WHYPE 0 transfers; low provenance (lifi)
999 0x2857A87a180687D548093eEE73C65404A4CE972a  # SAFE_DROP LHyperKHYPE 0 transfers; low provenance (lifi)
999 0x2888796351aEBf75dAB6F1A6F98B9c0CFb6bDFC3  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x2888e3201F02F52E92c1420f5A7530091Db9F8A3  # SAFE_DROP Farming WHYPE-USDC 0 transfers; low provenance (lifi)
999 0x28A905C0e989d677d9d3dB9E15479EB528Dcf18C  # SAFE_DROP veUS-voted (CL-WHYPE 0 transfers; low provenance (lifi)
999 0x28B0bF4EC3e8E8b4AfE50964B11E649b48092E74  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x28c1D597BCC046999b8869cdBAcc11394BF1d10A  # SAFE_DROP VLHXUS 0 transfers; low provenance (lifi)
999 0x2929d03fD3Dc5E3C83D455C92f00ECaE7182Adcc  # SAFE_DROP PENDLE-LPT 0 transfers; low provenance (lifi)
999 0x297c863b649c6819f8263bd27066A59af555f359  # SAFE_DROP pWHYPE 0 transfers; low provenance (lifi)
999 0x29D02315ad4b0558802aCEd957f85E79eD2E9a14  # SAFE_DROP SPT 0 transfers; low provenance (lifi)
999 0x2A7220b6aFb5345cb94e3E7e3f459E799058e18e  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x2b37f3566933E4DBe59c6b86BedbC91c1E04D774  # SAFE_DROP HD-VLT-GAMMA-SYM 0 transfers; low provenance (lifi)
999 0x2b55b35d9bE63d016eE902d87AF29D2C4F397Dc1  # SAFE_DROP YT-hbHYPE-18DEC2025 0 transfers; low provenance (lifi)
999 0x2bcF8294511f09af71Aa8B726F545F8407818888  # SAFE_DROP bug1 0 transfers; low provenance (lifi)
999 0x2C374C3e260741e2f47F21844A0B2D333D0cb0c1  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x2c570DB820d02Add0600C2e018c00564b4BB5414  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x2ceC78AE807f7D64280e74032B259D3460C99c61  # SAFE_DROP mcUSR-RLP 0 transfers; low provenance (lifi)
999 0x2e2F7b1bBE52B779d91B1Eb27a689214aA6BEDA5  # SAFE_DROP veUS-voted (CL-UPUMP 0 transfers; low provenance (lifi)
999 0x2e3c6813b8bE628B4023E076a4964E6273819c88  # SAFE_DROP conhHYPEUBTC 0 transfers; low provenance (lifi)
999 0x2E47C58bC6559601954E36E6523509c1076DA2B8  # SAFE_DROP PT-feUSDhl-30OCT2025 0 transfers; low provenance (lifi)
999 0x2F5440a9F61d7FF1f8C9567f414b795A780D8888  # SAFE_DROP TEST 0 transfers; low provenance (lifi)
999 0x2F81d322aEEF021f43020df4a45ca1087C7281aB  # SAFE_DROP UETH-USD0-LBP 0 transfers; low provenance (lifi)
999 0x2f9a35aB5dDFBc49927BFdEab98A86c53DC6E763  # SAFE_DROP AMBRX 0 transfers; low provenance (lifi)
999 0x2Fa3Ef074bc5ef984aA39D3Cf0dAE05cC0428888  # SAFE_DROP gogogo 0 transfers; low provenance (lifi)
999 0x309b61Bc4A1Eea0A62573a57cc7C8EcbB207690d  # SAFE_DROP YT-wVLP-13NOV2025 0 transfers; low provenance (lifi)
999 0x30f2E884aDC48B313Fb9505eAA8E5f8e20BFcDE1  # SAFE_DROP PT-hbUSDC-22JAN2026 0 transfers; low provenance (lifi)
999 0x31185950db028eCFc70DF6a35a4B552462A35773  # SAFE_DROP VSN 0 transfers; low provenance (lifi)
999 0x318174172b32BAa6cd3f8C51Fb3177bfA3cEC53A  # SAFE_DROP voted-veUS 0 transfers; low provenance (lifi)
999 0x32724E581C80A65C05E5541dBa6c4A2F09DF9aca  # SAFE_DROP HYPERDOG 0 transfers; low provenance (lifi)
999 0x32AbF869e4C047770D02eDc6558D6Cf0720b35CF  # SAFE_DROP TUSDT 0 transfers; low provenance (lifi)
999 0x32dc643313492aC7213084342e79620609264e99  # SAFE_DROP V2-WHYPE-LINK0-LP 0 transfers; low provenance (lifi)
999 0x3343d1ACE91126FC9395f521f4a1D43113aB68ea  # SAFE_DROP CHUSDHL 0 transfers; low provenance (lifi)
999 0x3382Ba99F714974333873c72C0025Bb6e20682c2  # SAFE_DROP Hbal33 0 transfers; low provenance (lifi)
999 0x33998D6117aea2AAcf1b026841Ce0cc749Adb572  # SAFE_DROP conhHYPEPURR 0 transfers; low provenance (lifi)
999 0x33A393a314518822D05d20aC6588b8C46A02540a  # SAFE_DROP V2-NEIRO-WHYPE-LP 0 transfers; low provenance (lifi)
999 0x3410732F0b3338a81B134246699Da4D49Ca9bed9  # SAFE_DROP xyz:GOLD2S 0 transfers; low provenance (lifi)
999 0x341e1fDeeEb7A53f7Fe0d9baEd574c9465fd7B86  # SAFE_DROP UNI-V2 0 transfers; low provenance (lifi)
999 0x3478BaCE12088c4088790cfE0A34abA96bfc5Abe  # SAFE_DROP YT-HYPE++-18DEC2025 0 transfers; low provenance (lifi)
